player,evaluations,count_differential_evaluations
0,118374,29384
0,98838,22452
0,137951,85014
0,87208,38519
0,138184,103862
0,251360,176619
0,239889,170800
0,238157,172432
0,242444,228244
0,182993,178984
0,248266,233232
0,240196,225698
0,102549,68203
0,74,65
0,50075,115
0,129586,435
0,134081,3985
0,209662,10255
0,221063,12420
0,212384,14310
0,189467,14052
0,162127,13804
0,150494,14193
0,101176,9503
0,87691,9734
0,90818,30647
0,54200,14047
0,110413,76171
0,246875,190321
0,256906,190446
0,249409,193997
0,264848,92890
0,257651,112699
0,244519,149628
0,241121,150153
0,151989,90482
0,204204,117923
0,94,63
0,50075,115
0,258422,750
0,255510,6620
0,255982,14070
0,251523,14964
0,219284,14512
0,207718,15281
0,177867,14819
0,136016,27511
0,215135,192936
0,261182,231777
0,268128,234431
0,271390,229649
0,266905,226046
0,274903,47580
0,262654,30552
0,166050,23673
0,108889,32232
