player,evaluations,count_differential_evaluations
0,269048,846
0,263899,1052
0,262335,1682
0,241856,2396
0,210094,2733
0,198172,3914
0,153788,3294
0,128347,3684
0,99465,5049
0,77948,9756
0,77123,12655
0,81022,29926
0,64799,28341
0,49159,18219
0,54015,27713
0,80576,54841
0,40584,24771
0,228836,95579
0,237027,142505
0,238072,141899
0,192770,115251
0,22916,22358
0,0,0
0,45544,12
0,249657,827
0,237042,980
0,252981,2025
0,241856,2482
0,210150,2963
0,198767,4577
0,151480,4364
0,130383,6605
0,112081,24555
0,99256,25404
0,84608,21954
0,65398,19887
0,55399,18153
0,233722,209078
0,218053,198145
0,240083,207604
0,248131,236006
0,266616,183877
0,264607,59679
0,89076,26060
0,8503,1430
0,0,0
0,45544,12
0,263482,835
0,238083,1014
0,252193,1994
0,240946,2639
0,210094,2799
0,198767,4536
0,138915,7367
0,143131,17805
0,94246,6160
0,107800,18686
0,80899,13593
0,93550,24871
0,253805,211592
0,251185,58449
0,276928,181447
0,244409,80364
0,264233,172709
0,251833,103962
0,241882,106591
0,219258,105806
0,134740,82424
0,17278,10640
0,994,701
0,0,0
0,45544,12
0,188347,623
0,245435,962
0,258666,1666
0,241856,2421
0,210094,2756
0,198224,4014
0,153788,3592
0,120283,10365
0,103570,5451
0,106104,15210
0,87084,24383
0,51455,9278
0,60351,15750
0,52365,19290
0,35881,13261
0,48790,26687
0,40689,23092
0,56510,38602
0,179679,117288
0,39754,29075
0,192290,163752
0,50011,35340
0,91169,76827
0,47116,26859
0,6178,5596
